UTM_X,UTM_Y,sqft_lot,grade,condition,waterfront,view,age,bathrooms,sqft_living,log_price
558656.5878296361,5277229.025680711,16672,9,4,0,0,46,2.25,3120,6.2878017299302265
558104.5671734306,5287360.37151462,6017,7,4,0,0,25,1.75,1270,5.608526033577194
555567.2459011755,5262460.642027022,4000,8,4,0,0,97,1.5,2830,5.608097946325279
552391.6480760827,5247038.004184693,6923,6,3,0,0,46,1.5,1610,5.439332693830263
562243.2788980419,5250701.837990174,9653,7,3,0,0,37,2.5,2130,5.505149978319906
560162.7642067414,5291338.352242103,13700,8,3,0,0,39,1.75,2030,5.638489256954637
555225.214729547,5242762.732894601,9091,7,3,0,0,33,2.5,2250,5.484299839346786
552792.8851680906,5286053.643298244,6240,6,3,0,0,61,1,800,5.45484486000851
545845.8564968336,5282571.322887437,7500,8,4,0,2,71,2.5,2420,5.812879948090056
546146.100411155,5263567.965697718,7313,8,4,0,1,55,1.75,1940,5.835690571492425
554809.2198263233,5279003.253799961,5657,8,4,0,2,74,1.75,2240,6.102090525511836
561309.611521244,5260606.271896124,4760,5,5,0,0,73,1,720,5.336459733848529
551124.1090749811,5279669.94017625,4400,7,5,0,0,101,2.75,3110,5.863322860120456
546961.6642834326,5283780.614335731,11472,7,4,0,0,59,1.75,2270,5.8095597146352675
547972.6504634756,5279454.153095024,4990,7,3,0,0,99,2,1750,5.678518379040114
560737.1140589835,5279395.555904262,10046,11,3,0,0,10,2.75,3870,6.146112524884047
544309.8276743169,5277346.69368035,5800,9,4,0,2,62,1.75,2510,5.944482672150168
548344.4201478048,5279890.701228016,5339,9,3,0,0,11,3.25,2740,5.848189116991398
548852.6104692373,5264012.296384382,7620,6,4,0,0,90,1.5,1140,5.57966929355472
560408.2906773727,5245703.388579437,5720,8,3,0,0,5,2.5,2329,5.515284233155338
551488.2547817667,5263912.653145001,6000,6,3,0,0,75,1,720,5.190331698170292
545860.1425943697,5280759.75443017,3825,7,3,0,0,20,2.5,2240,5.8299466959416355
557662.0139381891,5286622.363435088,9165,7,4,0,0,46,2,1100,5.598790506763115
560597.34089157,5249339.7643371085,7742,7,4,0,0,53,1.5,1280,5.342422680822207
550398.5002396929,5276762.6785896355,2070,8,3,0,0,16,2.5,1360,5.8779469516291885
559280.8635256601,5282303.786648492,10930,9,3,0,0,2,3.25,3510,6.004321373782642
544837.0762474875,5277150.669026661,6784,7,4,0,0,73,2,1730,5.8299466959416355
568771.9779725249,5279340.474943595,5150,9,3,0,0,11,3.5,3920,5.962842681201242
548989.9702754002,5283463.9193607485,3844,7,5,0,0,41,2.75,2400,5.605843539058089
562494.7326664084,5255428.229151853,12861,6,3,0,0,56,1,1150,5.447158031342219
545593.6821415835,5276445.215384204,4640,7,4,0,0,89,2,1470,5.8061799739838875
551136.244356824,5252484.018248294,8682,7,4,0,0,49,2,1380,5.469822015978163
551499.0282751055,5288187.193425399,6908,6,3,0,0,70,1,1130,5.511883360978874
562617.4269839615,5250994.795841698,7700,8,4,0,0,25,2.5,2680,5.560504415195057
547099.6244327344,5276001.5030590175,2006,7,3,0,0,84,1,1340,5.788875115775417
549533.9877594264,5254648.660501247,9900,8,4,0,2,56,2.25,2290,5.756636108245848
551602.5500732732,5250920.992028896,9600,7,4,0,0,53,1.5,1010,5.204119982655925
549256.8144595129,5278531.251286796,4048,7,4,0,0,109,2,1380,5.748188027006201
567309.9867193797,5282391.20810446,7850,8,3,0,0,30,2.5,1850,5.732393759822968
552432.1465803012,5242492.680040851,7245,7,3,0,0,46,1,1010,5.300921408469541
560151.0610530311,5256059.476356871,19405,7,4,0,0,56,1.75,1680,5.439332693830263
563848.5412352262,5248796.2442681715,8000,8,3,0,0,20,2.5,2390,5.559906625036112
554156.8535573685,5276485.2042843485,4000,8,5,0,0,88,3.25,3020,6.104487111312395
547024.0918388016,5238490.443154328,6592,7,4,0,0,37,1.75,1480,5.371067862271736
563112.6895182984,5247032.19181917,7800,8,3,0,0,4,2.5,2310,5.574031267727719
561118.3521118367,5285979.696219766,7425,7,4,0,0,50,2,1440,5.607455023214668
554854.5457671667,5290096.382,11520,8,3,0,1,59,1.75,2250,5.866287339084195
566727.0127120952,5267745.777741406,8444,10,3,0,0,23,2.5,2700,5.883661435153617
563733.4692320714,5280038.938135141,9170,7,3,0,0,46,1.75,1270,5.744292983122676
562244.6520540253,5285858.277876635,8775,7,3,0,0,42,1.75,1440,5.574031267727719
549273.4602232779,5276564.102253121,5700,8,3,0,0,64,2.75,2250,5.811893237827452
562568.988059816,5262586.91683768,5562,9,3,0,0,2,2.5,2610,5.785586064349684
552526.4222818272,5265666.8644241635,5001,9,3,0,0,10,2.5,2540,5.6875289612146345
547565.7281801894,5264890.833712701,6375,6,4,0,0,70,1,1730,5.598434830410684
553391.1325668796,5269864.899122114,6200,8,4,0,0,99,1.5,3390,5.951823035315912
560824.1531244258,5278251.61643353,9470,9,3,0,0,9,2.5,2570,6.041392685158225
559885.6370815921,5281876.497862579,5956,8,3,0,0,34,1.75,1720,5.7596678446896306
553764.4556819175,5286418.235829086,13737,6,4,0,3,54,1.25,1510,5.599337132992489
553031.4931180439,5268061.055784394,1165,8,3,0,0,1,1.75,1140,5.361727836017593
549616.056532049,5253860.244078252,16200,9,3,0,1,27,2.5,3140,5.883661435153617
553703.4469338922,5284906.042966512,5759,6,3,0,0,64,1,910,5.658011396657113
558471.2581945853,5288175.457160415,5684,8,3,0,0,19,2.5,2000,5.710117365111817
566498.9254927521,5281125.844234425,10260,7,4,0,0,31,2.25,2020,5.777789187434868
561367.3434371615,5240634.0298460955,5250,7,3,0,0,17,2,1570,5.444825199509748
564408.3461475417,5280113.062004703,9888,9,4,0,0,26,2.5,2160,5.865103974641128
547985.1366875863,5259637.186641055,9000,9,5,0,4,48,2.25,2420,5.975431808509263
548698.9161648421,5264388.903105207,6360,7,3,0,2,36,1.75,1460,5.5003737143533735
546761.455035977,5280689.128820282,2250,7,3,0,0,113,1,1180,5.690196080028514
559721.0352249655,5275972.741101375,12688,9,4,0,0,48,2.5,2480,6.005630880886649
551311.4506751397,5283961.89043947,12523,8,3,0,0,63,1.75,3010,5.603144372620182
560013.6881986728,5284011.913548008,7251,9,3,0,0,20,2.5,2000,5.7615519885641815
564172.4708477875,5274263.896137838,13640,8,4,0,0,35,2.75,3030,5.885361220031512
568409.7525451139,5246013.320691655,5200,7,5,0,0,45,1.5,1160,5.3222192947339195
547008.3885746005,5268676.327192924,4400,7,3,0,3,56,1.75,2290,5.638489256954637
563157.7137822456,5249866.89266899,3439,7,3,0,0,10,2.5,1870,5.477121254719663
554538.8318144738,5267763.729907556,6000,6,5,0,0,66,1,670,5.6180480967120925
562559.9169583718,5256384.787600818,8474,7,5,0,0,53,1.5,2020,5.505149978319906
554420.7685888691,5264283.762916192,5600,6,3,0,0,64,1,970,5.336459733848529
561423.136705354,5249759.579197577,11340,7,4,0,0,52,1.5,1390,5.365487984890899
551703.204666376,5290512.026516267,6250,7,3,0,0,38,2,1580,5.278753600952829
553958.3696003885,5273582.4168699,8395,10,4,0,4,22,3.75,3450,6.221414237842339
554120.7156421656,5264169.832149739,6400,6,2,0,0,75,1,900,5.146128035678238
546067.14396827,5264034.143638048,9000,8,3,0,2,58,1.5,1840,5.857332496431268
564843.8400392118,5254353.379410005,6561,8,3,0,0,34,2.25,1580,5.505149978319906
549363.3839479471,5283667.144705277,5043,7,3,0,0,22,2,1780,5.484299839346786
545490.7662780357,5280001.062496946,3836,9,3,0,0,46,3,2370,5.980911937776844
561063.1246899279,5262571.003474824,5236,7,3,0,0,8,2.25,1770,5.61689542640076
557760.7569164522,5284233.610401195,7350,8,3,0,0,39,1.75,1840,5.6355842663112306
558330.5038398275,5264754.936788664,10200,9,4,0,0,42,2.25,2420,5.999130541287371
551036.0232229297,5263975.375025775,6120,7,4,0,0,95,1,1340,5.4065401804339555
546431.1477205056,5265593.028479787,5900,8,3,0,2,78,3.5,2640,5.929418925714293
560616.6039855786,5283751.409488631,8379,10,3,0,0,11,2.5,3220,5.873901597864461
546492.336345994,5267360.697612097,1693,8,3,0,0,8,3.25,1740,5.672097857935717
567381.1602238789,5282725.493265884,13695,10,3,0,0,24,2.5,2870,5.940889857486217
548120.5010150525,5279733.239854512,3340,6,3,0,0,103,1.75,840,5.653212513775344
562991.0983743212,5244285.6008525435,7205,7,3,0,0,30,2.25,1400,5.342422680822207
553160.5051947425,5286857.270902018,8110,7,4,0,0,56,1.5,1540,5.5125509929042105
549287.7040156235,5283744.305484668,1140,8,3,0,0,6,2.75,1370,5.555094448578319
549945.602364713,5259431.295598228,9452,6,3,0,0,73,1.75,1100,5.278753600952829
552590.3120584012,5275270.459842487,4560,7,3,0,0,90,3,2530,5.895394918285214
554724.0347124354,5264053.187878218,5450,6,5,0,0,113,2,1170,5.414973347970818
559110.5413645023,5247090.614648026,13939,7,4,0,0,54,2.25,1860,5.463892988985907
553931.8653043048,5284541.36748422,13736,6,4,0,0,73,2,1490,5.6127838567197355
552748.3155482061,5274416.057054512,972,7,3,0,0,9,2.75,1465,5.68930885912362
546095.297603762,5270002.77416118,1149,8,3,0,0,7,2.25,1190,5.6020599913279625
563657.5495689469,5280115.913043094,8400,7,3,0,0,47,2.5,2030,5.698970004336019
552244.8956410659,5280268.979111012,3560,8,3,0,0,94,2.75,2730,5.946943270697825
544535.7262171686,5277270.615748732,8297,8,4,0,2,67,2.5,3560,5.878521795501206
565884.7139523203,5269047.789400525,14279,8,3,0,0,50,2.25,2340,5.6414741105041
546856.0890616459,5268908.505461561,5077,8,4,0,0,103,2.5,2210,5.792041310712082
551168.1368155972,5274657.605422339,2970,7,3,0,0,105,1,970,5.628388930050312
546052.4311885248,5265901.233064629,5000,7,4,0,0,95,1,1170,5.628388930050312
547865.5393914587,5237285.802809961,6980,7,5,0,0,35,1.75,1420,5.311753861055754
546968.0075855956,5264341.397837087,6000,6,3,0,0,75,1,830,5.3222192947339195
554498.6287881255,5264006.624298044,6222,7,3,0,0,24,2.75,2130,5.511883360978874
560364.2785733507,5286371.953520867,8385,7,3,0,0,47,1.75,1510,5.6020599913279625
554863.9626940553,5281160.050870083,5000,7,3,0,1,70,2,1820,5.812913356642856
559617.975863936,5241716.38106811,7665,7,5,0,0,40,2.5,1594,5.429752280002408
551665.668343247,5286310.260547451,7200,7,3,0,0,62,1.5,1230,5.627365856592733
562017.8923077759,5286022.579735511,8610,7,4,0,0,46,1.75,1680,5.630427875025024
551480.9745853344,5290221.06106045,9331,6,3,0,0,59,1.5,1070,5.342422680822207
562092.4078322006,5286067.836934472,10423,7,3,0,0,60,2.5,2440,5.707570176097937
562236.9321457094,5265484.343177277,7500,8,5,0,0,48,2.75,1860,5.724234896490526
559684.8319835212,5286809.534384839,7068,7,5,0,0,39,2.25,1810,5.685741738602264
556639.6332541534,5237096.8199742455,16000,6,3,0,0,22,2.5,2060,5.456366033129043
555185.6378231667,5263001.642649335,5650,6,3,0,0,71,0.75,590,5.305351369446623
554492.9311466254,5264617.871909044,6750,7,3,0,0,55,1,2320,5.525044807036846
562168.6503096521,5264827.840854551,9488,8,4,0,0,38,2.25,1740,5.653212513775344
547886.3595996167,5289912.392600823,9647,8,3,0,0,54,1.5,1410,5.565257343420214
553521.5423943041,5272044.56414656,7200,10,3,0,2,34,2.5,2550,6.146128035678238
545372.7586052576,5275876.650695514,5000,9,5,0,2,84,2,3010,6.041392685158225
558896.7337394952,5275764.279742352,16200,11,3,0,2,10,4.25,4660,6.421784845215252
551189.3735302825,5289295.9423253285,10465,6,3,0,0,64,1,840,5.469822015978163
562449.073355953,5280791.95238368,7300,7,3,0,0,47,1,1240,5.623249290397901
548702.646508954,5236648.051942182,5737,7,3,0,0,5,2.5,2380,5.521138083704036
555214.7871832029,5243874.05583098,6452,9,3,0,0,5,2.5,2301,5.574609941340187
552714.6831685121,5261478.397421887,5339,6,4,0,0,67,1,1370,5.3404441148401185
563876.8666640277,5260044.640409078,4866,7,3,0,0,6,2.5,2190,5.621695462329279
566060.420279066,5246753.369086812,5954,7,3,0,0,11,2.5,2200,5.498310553789601
548699.4716229212,5264322.221444697,4240,7,4,0,2,22,4,3120,5.498310553789601
555145.3103476155,5291043.918758217,14046,7,3,0,0,82,2,1610,5.413299764081252
553558.5542341275,5268010.293153334,3000,6,3,0,0,109,2,860,5.4996870826184034
547651.7703885214,5281963.425311027,4800,7,3,0,0,97,1.75,2320,5.744292983122676
569146.6487077542,5266729.100816056,10260,10,3,0,0,19,3.25,4230,5.928242183157309
546964.7183640593,5255361.055871974,16807,9,3,1,4,8,2.75,2015,5.994976673649691
568225.4538614576,5268285.501639772,3211,8,3,0,0,6,2.5,1940,5.744292983122676
548188.2980430068,5280611.85813769,2500,8,3,0,3,14,2.25,2360,5.841984804590114
550868.916331332,5248513.925716875,18892,8,4,1,4,53,3.25,3050,5.977723605288848
563316.6533069644,5249123.925678672,7770,7,4,0,0,38,2.25,1830,5.4065401804339555
562951.465529837,5247986.314588689,9516,8,3,0,0,37,2.25,1730,5.409933123331294
569321.8616566804,5245512.723379439,3825,7,3,0,0,3,2.5,2300,5.505149978319906
561799.3060397931,5285420.028686308,7261,7,3,0,0,26,2.25,1640,5.54282542695918
554247.4244734624,5266738.47230955,6180,6,4,0,0,105,1,960,5.505149978319906
556874.5623887742,5259661.21778382,7920,7,3,0,0,50,2.25,3060,5.5910646070264995
564917.8525132587,5268058.836977127,10650,8,5,0,0,39,2.5,2060,5.845098040014257
550015.7128323622,5260043.182638366,3000,8,3,0,0,1,3.5,2530,5.5820633629117085
555171.7381229568,5240406.026249281,5457,8,3,0,0,12,2.5,2620,5.507180977260241
550620.6537104822,5251045.814313817,11340,7,4,0,3,49,1.75,2120,5.565847818673518
558047.148393851,5285603.615361415,7860,7,3,0,0,52,2,2500,5.658011396657113
553383.7100607846,5270676.199137525,7826,8,4,0,0,76,3,3420,5.958468318366943
567717.5918924108,5266667.900782226,10233,9,3,0,0,19,2.5,3550,5.963787827345556
553552.8881861789,5252161.031313607,8470,7,4,0,0,55,1.75,1270,5.3747483460101035
546109.2624180438,5277738.560411039,1487,9,3,0,0,2,2.25,1580,5.734239604435455
549296.2165635542,5238019.99564593,7350,8,3,0,0,25,2.25,2390,5.503790683057181
564256.1036567694,5252935.342110447,7268,7,4,0,0,36,1.75,1760,5.526985068559996
566387.9425273602,5257838.484870379,11050,8,4,0,0,46,1.75,2020,5.518513939877887
548216.9514901309,5286202.792520252,1756,7,3,0,0,10,1.5,1390,5.477048866273474
557619.9865681586,5283298.551718549,10830,9,4,0,3,35,2.75,3010,6.035629827790439
560040.4304993249,5281422.376928664,8000,9,3,0,0,7,3.5,3220,6.080987046910887
546574.0344513712,5266549.999706643,4822,6,2,0,0,101,2,1920,5.301029995663981
560947.9419192774,5259168.698318296,7400,7,4,0,2,59,1,1270,5.505149978319906
551591.9020853606,5252132.35053617,7500,6,4,0,0,61,1,1040,5.236789099409293
551262.2722560471,5246683.508194388,14400,9,5,0,3,30,2.5,3070,5.740362689494244
561415.9304031574,5250448.6054979535,6687,7,4,0,0,32,2.5,1860,5.459995256047391
553232.1208611949,5287224.719632231,5796,6,4,0,2,94,2,1040,5.511883360978874
554041.2315940335,5264624.793285383,3612,7,3,0,0,10,2.5,1300,5.491361693834273
547889.3879444163,5289545.628930909,8450,8,3,0,0,55,2.25,1680,5.585460729508501
550240.1604949441,5260222.934151867,7500,7,2,0,0,56,1,1810,5.423163923850348
545667.31348969,5276634.738983324,3900,8,3,0,2,75,4,2550,5.99563519459755
553929.5953058304,5284785.874273025,2750,7,3,0,1,32,3,2360,5.697229342759718
547925.1075756757,5276108.267510454,7200,8,3,0,2,104,3,2980,6.118264726089479
554262.0119119064,5289346.102138945,13912,8,4,0,0,60,1,1580,5.627365856592733
554783.0568300401,5265787.614884924,11931,7,3,0,0,61,1.75,1960,5.505149978319906
552642.7045597774,5286074.5095564565,8005,8,3,0,0,55,2.25,1910,5.722633922533812
545222.3716719181,5266194.836704406,14244,5,1,1,4,89,1,1010,5.818225893613955
548406.949758737,5263286.156311377,2046,9,3,0,0,7,2.5,1210,5.4769764657595275
555451.6670228854,5266705.320440028,7328,8,3,0,0,32,2.5,2620,5.9304395947667
557824.6624323777,5247333.454921962,7535,6,5,0,0,106,1.75,1590,5.396199347095736
550441.0581619008,5289156.008247791,8409,6,4,0,0,67,1.75,1820,5.537819095073274
559352.4421827818,5238068.212538445,9599,6,4,0,0,56,1,990,5.389166084364533
555647.9713308013,5237998.735802529,7866,9,3,0,2,1,2.5,3118,5.73383900069715
559141.049657926,5273899.45117329,9041,7,4,0,0,61,1.5,1520,5.9084850188786495
567694.2436696705,5275159.610455627,7752,9,3,0,0,6,2.5,3350,6.113943352306837
565540.956173012,5266165.131645157,7798,9,3,0,0,10,2.5,2890,5.9003671286564705
549666.9785262657,5283258.485985518,5000,6,4,0,0,66,1,920,5.447623097760286
561348.6095452446,5285481.9413579,7500,7,3,0,0,49,1,1600,5.511883360978874
545325.7315853451,5281911.482275929,4000,9,3,0,0,12,3.5,3280,5.995196291597179
552910.1950397757,5273139.336718474,5400,8,4,0,0,101,2.25,1480,5.778151250383644
566615.396690346,5257718.803183467,17577,7,5,0,0,48,1.5,1470,5.547159121327417
549871.50041748,5259286.17773222,11475,6,5,0,0,70,2,1700,5.352182518111363
551043.8864808046,5245748.02121465,16740,8,3,0,3,49,2.75,2080,5.778151250383644
552767.9250020417,5280540.455096274,5000,8,3,0,0,68,1,1780,5.815909650886774
554169.5320830817,5283187.561442337,7200,7,3,0,0,66,1,890,5.484299839346786
550780.441425381,5276032.429219655,857,8,3,0,0,14,3.25,1490,5.763427993562937
550937.6750886467,5275233.5474288305,7500,13,3,0,0,93,3.75,6810,6.394276526767821
559648.6430256733,5283030.027689712,8391,10,3,0,0,9,3.5,3900,6.017033339298781
568158.7441026551,5248122.207783424,4888,6,3,0,0,1,1.75,1600,5.38012075426844
562051.9372801902,5268727.918305337,12000,7,4,0,0,59,1.75,1490,5.711807229041191
557651.5863156319,5264903.806993378,10292,8,4,0,0,46,1.75,1890,5.903089986991944
548097.0422110211,5264350.577364897,5600,6,2,0,0,66,1,980,5.332438459915605
555086.9944435207,5265479.263310365,4977,9,3,0,0,3,2.25,1990,5.854306041801081
556930.7562704214,5261629.0434930995,6776,7,3,0,0,63,1,1450,5.176091259055681
551154.2596855533,5241736.794708787,11390,7,4,0,0,48,1,1700,5.3222192947339195
564905.3370492579,5255610.02767631,7800,8,3,0,0,47,1.75,1650,5.515211304327802
564639.7080295589,5265999.482567461,10928,9,3,0,0,27,2.5,2660,5.885361220031512
559371.949242599,5258552.31763354,4800,7,4,0,0,86,2,2160,5.51181654130309
564708.3106781285,5266600.449524633,12001,9,4,0,0,31,2.5,2650,5.939519252618618
551231.9331875544,5250161.979911177,6000,7,3,0,1,64,1.5,1920,5.608526033577194
549933.6399901963,5278414.757308477,6840,7,3,0,0,97,1,1550,5.720159303405957
547539.2671967077,5277361.051754054,5756,7,3,0,0,69,1.5,1820,5.834738518903841
561395.8207760674,5237900.196980792,9600,7,3,0,0,54,2.5,1720,5.301029995663981
567041.5097780821,5286145.101156374,8022,8,3,0,0,30,2.5,2130,5.676693609624866
564413.5140235649,5279646.281287306,9605,7,3,0,0,40,1.75,1520,5.724275869600789
556401.2653571859,5261868.436391761,6034,7,3,0,1,24,0.75,1040,5.434568904034199
558726.5270256004,5270282.936942526,8558,8,3,0,0,55,1.5,2230,5.835690571492425
552386.5962535115,5247604.782796719,7400,7,3,0,0,53,1.5,960,5.3747483460101035
553009.0827024902,5270528.293438062,5000,7,4,0,0,92,1,1980,5.696139624321793
552991.2845046589,5280742.55213237,5000,7,3,0,0,89,1.5,1900,5.740362689494244
560117.5486815562,5281223.102712769,6000,9,3,0,0,11,3.75,3630,6.071882007306125
545819.3629054466,5266833.00508723,6000,10,3,0,0,14,3.5,3250,5.942008053022313
564546.5852034775,5274412.523691804,13144,8,3,0,0,51,2.75,2810,5.744292983122676
545399.2985276388,5282101.004495947,1536,8,3,0,0,15,2.5,1060,5.6180480967120925
553738.3285593538,5264822.062694197,6710,7,3,0,0,56,1,1920,5.544068044350276
548393.8132105208,5255761.67556289,6527,7,3,0,0,58,1.5,1400,5.423245873936808
564861.2291880293,5279895.7896422455,7673,9,3,0,0,26,2.5,2790,5.904715545278681
560977.4024710644,5263570.43758275,6163,9,3,0,0,15,2.5,2830,5.721810615212546
564559.9476620777,5259585.310425986,11225,8,3,0,0,3,2.75,3110,5.778151250383644
560293.9202335128,5264141.317444483,6599,9,3,0,0,7,3,3150,5.812579155409047
562519.8110951509,5260141.138278225,5771,8,3,0,0,0,2.5,2720,5.6589172200445175
559512.6993616666,5274303.370480451,10572,8,4,0,0,62,1.5,1850,6.138302698166282
562034.7763238682,5256145.797624004,7700,7,4,0,0,49,1.75,1360,5.414973347970818
564494.0074356418,5279158.104907565,11900,8,3,0,0,42,1.75,3290,5.779596491257824
546059.262618284,5265034.36944086,3000,9,3,0,0,1,3.5,2720,5.897627091290442
546812.3964402172,5264973.666728839,9182,6,3,0,0,98,1,1270,5.371067862271736
547752.1670326217,5260491.081325207,8480,7,4,0,3,56,2.75,2180,5.7363965022766426
